"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"111","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.01"
"112","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,303,616"
"112","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,645,600"
"112","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.99"
"113","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,321,952"
"113","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,645,216"
"113","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.91"
"114","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,312,064"
"114","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,653,152"
"114","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.94"
"115","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,319,968"
"115","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,642,816"
"115","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.98"
"116","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,316,672"
"116","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,645,312"
"116","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.87"
"117","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,314,080"
"117","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,640,928"
"117","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.96"
"118","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,311,840"
"118","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,642,272"
"118","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.17"
"119","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,317,248"
"119","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,651,008"
"119","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.08"
"120","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,313,088"
"120","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,644,512"
"120","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.05"
"121","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,316,224"
"121","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,647,584"
"121","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.22"
"122","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,332,864"
"122","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,639,424"
"122","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.98"
"123","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,302,112"
"123","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,661,088"
"123","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.11"
"124","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,319,872"
"124","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,646,016"
"124","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.12"
"125","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,314,848"
"125","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,643,168"
"125","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.90"
"126","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,326,592"
"126","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,664,928"
"126","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.16"
"127","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,648"
"127","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,642,560"
"127","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.90"
"128","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,648"
"128","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,653,376"
"128","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","51.14"
"129","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,328,448"
"129","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(128, 1, 1)","(28800, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,638,976"
